_id,psuedocode,state,district,rural_urban,assembly,parliamentary,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,highclass,managment,pincode,year_of_establishment,year_of_recognition_pr,year_of_recognition_up,year_of_recognition_sec,year_of_recognition_hsec,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_premises,anganwadi_boys,anganwadi_girls,anganwadi_worker,instr_days_pr,instr_days_up,instr_days_sec,instr_days_hsec,avg_school_hrs_student_pr,avg_school_hrs_student_up,avg_school_hrs_student_sec,avg_school_hrs_student_hsec,avg_school_hrs_teacher_pr,avg_school_hrs_teacher_up,avg_school_hrs_teacher_sec,avg_school_hrs_teacher_hsec,cce_pr,cce_up,cce_sec,cce_hsec
107,7153433,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.22,"","",1,3,1,4,1,700007,1947,1947,,,,2,2,3,9,2,4,0,0,0,0,0,1,2,2,0,0,0,232,0,0,0,5.00,0.00,0.00,0.00,5.30,0.00,0.00,0.00,2,9,9,9
108,3152199,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.22,"","",1,3,1,4,1,700007,1952,1970,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,5.00,0.00,0.00,0.00,5.30,0.00,0.00,0.00,1,9,9,9
109,7569789,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.22,"","",1,3,1,4,1,700007,1968,1968,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
110,1860217,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.22,"","",7,1,5,10,1,700007,1959,,1984,1986,,2,2,3,9,2,4,0,0,0,2,0,1,9,2,0,0,0,0,232,232,0,0.00,6.00,6.00,0.00,0.00,6.30,6.30,0.00,9,1,1,9
111,1860913,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.22,"","",1,3,1,5,3,700007,1932,2019,,,,2,2,3,9,2,4,19,0,0,0,0,1,2,2,0,0,0,46,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
112,9644305,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.22,"","",3,2,1,12,4,700007,1959,1959,1959,1959,1959,2,1,3,9,2,19,4,0,0,2,2,1,1,2,0,0,0,231,231,231,231,4.30,4.30,4.30,5.30,4.30,5.30,4.30,5.30,1,1,1,1
113,4855557,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.22,"","",3,2,1,12,5,700007,1960,1960,1966,1966,1976,2,2,3,9,1,19,4,0,0,2,2,1,2,9,0,0,0,201,210,219,220,5.00,6.00,6.00,5.40,6.10,6.10,6.10,6.10,1,1,1,1
114,9335485,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.22,"","",5,1,5,12,4,700007,1916,,1957,1957,1976,2,1,3,9,2,4,19,0,0,2,2,1,9,2,0,0,0,0,145,145,110,0.00,5.00,5.00,5.00,0.00,5.30,5.30,5.30,9,1,1,1
115,7013544,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.22,"","",1,1,1,4,4,700007,1916,1957,,,,2,2,3,9,2,19,0,0,0,0,0,1,2,2,0,0,0,145,0,0,0,5.00,0.00,0.00,0.00,5.30,0.00,0.00,0.00,2,9,9,9
116,2079509,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.2,"","",7,2,5,10,1,700050,1960,,,,,2,1,2,9,2,2,0,0,0,2,0,1,9,2,0,0,0,0,232,232,0,0.00,5.00,6.00,0.00,0.00,6.00,6.50,0.00,9,2,1,9
117,8049192,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.2,"","",1,3,1,5,3,700030,1952,2000,,,,2,2,3,9,2,4,19,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
118,3894862,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.2,"","",1,3,1,5,3,700050,1925,1925,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,4.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
119,9871944,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.2,"","",1,1,1,4,1,700050,1956,1963,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.10,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
120,1638502,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.2,"","",5,3,5,12,1,700030,1933,,,1943,1962,2,1,3,9,2,2,19,0,0,2,2,1,9,2,0,0,0,0,240,240,240,0.00,6.00,6.00,6.00,0.00,6.00,6.00,6.00,9,1,1,1
121,7150589,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.2,"","",5,2,5,12,1,700030,1936,,1943,1954,1963,2,2,3,9,2,2,0,0,0,2,2,1,9,2,0,0,0,0,232,232,232,0.00,5.40,5.40,5.40,0.00,5.40,5.40,5.40,9,1,1,1
122,9632451,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.2,"","",5,3,5,12,1,700030,1952,,1953,1954,1976,2,2,3,9,2,2,0,0,0,2,2,1,9,2,0,0,0,0,232,232,232,0.00,5.40,5.40,5.00,0.00,6.00,6.00,6.00,9,1,1,2
123,4403241,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.2,"","",7,2,5,10,1,700030,1969,,,,,2,2,3,9,2,2,0,0,0,2,0,1,9,2,0,0,0,0,232,232,0,0.00,5.00,5.00,0.00,0.00,5.00,5.00,0.00,9,1,1,9
124,3701370,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.4,"","",1,3,1,4,1,700002,1974,1974,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,201,0,0,0,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,1,9,9,9
125,3541539,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.4,"","",1,3,1,4,1,700037,1969,1969,,,,2,2,3,9,2,4,0,0,0,0,0,1,2,2,0,0,0,232,0,0,0,4.40,0.00,0.00,0.00,5.10,0.00,0.00,0.00,1,9,9,9
126,9791988,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.4,"","",1,3,1,5,1,700037,1963,1963,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,247,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
127,3586522,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.4,"","",4,3,5,8,1,700030,1993,,,,,2,1,3,9,2,4,0,0,0,0,0,1,9,2,0,0,0,0,270,0,0,0.00,4.00,0.00,0.00,0.00,4.30,0.00,0.00,9,1,9,9
128,8651121,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.4,"","",3,2,1,12,1,700030,1962,1962,1962,1967,1970,2,2,3,9,2,2,0,0,0,2,2,1,1,2,0,0,0,233,233,233,180,4.00,6.00,6.00,6.00,5.00,7.00,7.00,7.00,1,1,1,1
129,1982654,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.4,"","",1,3,1,5,3,700002,2000,2000,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
130,7342077,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.4,"","",3,3,1,12,5,700002,1992,1976,1976,1984,1995,2,1,3,9,2,19,0,0,0,3,3,1,1,9,0,0,0,201,210,219,220,3.00,3.30,5.30,5.30,6.00,6.00,6.00,6.00,1,1,1,1
131,7326205,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.16,"","",1,3,1,4,1,700006,1893,1898,,,,2,2,3,9,2,2,0,0,0,0,0,1,2,2,0,0,0,232,0,0,0,3.30,0.00,0.00,0.00,4.00,0.00,0.00,0.00,1,9,9,9
132,7277061,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.16,"","",1,3,1,5,1,700006,1971,1974,,,,2,2,3,9,2,2,19,4,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
133,4000584,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.16,"","",1,3,1,4,1,700006,1960,1977,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
134,8090031,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.16,"","",1,3,1,4,1,700006,1945,1945,,,,2,2,3,9,2,4,19,2,0,0,0,1,1,2,0,0,0,232,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
135,3836270,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.16,"","",1,3,1,4,1,700006,1981,1981,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,244,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
136,3065587,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.18,"","",1,3,1,4,1,700006,1974,1974,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,5.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,1,9,9,9
137,5095879,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.18,"","",1,2,1,5,1,700006,1921,1931,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.10,0.00,0.00,0.00,4.20,0.00,0.00,0.00,1,9,9,9
138,7843682,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.18,"","",1,3,1,5,1,700006,1969,1969,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,243,0,0,0,5.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,1,9,9,9
139,3457764,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.18,"","",1,3,1,4,1,700005,1932,1932,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,5.00,0.00,0.00,0.00,5.30,0.00,0.00,0.00,1,9,9,9
140,9718426,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.18,"","",1,3,1,5,1,700006,1980,1980,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,240,0,0,0,4.10,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
141,3845835,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.18,"","",1,3,1,4,1,700005,1967,1968,,,,2,2,3,9,2,4,19,0,0,0,0,1,1,2,0,0,0,248,0,0,0,5.00,0.00,0.00,0.00,5.30,0.00,0.00,0.00,1,9,9,9
142,7496567,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.18,"","",1,3,1,4,1,700005,1956,1960,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,243,0,0,0,5.00,0.00,0.00,0.00,5.30,0.00,0.00,0.00,1,9,9,9
143,6231466,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.18,"","",4,3,5,8,1,700006,1954,,,,,2,2,3,9,2,4,19,0,0,0,0,1,9,2,0,0,0,0,248,0,0,0.00,5.30,0.00,0.00,0.00,6.00,0.00,0.00,9,1,9,9
144,9695338,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.18,"","",7,1,5,10,1,700006,1946,,1949,1949,,2,2,3,9,2,2,0,0,0,2,0,1,9,2,0,0,0,0,20,69,0,0.00,5.00,5.00,0.00,0.00,5.40,5.55,0.00,9,1,1,9
145,9347303,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.18,"","",5,2,5,12,1,700006,1921,,1953,1953,1976,2,2,3,9,2,2,0,0,0,2,2,1,9,2,0,0,0,0,234,234,196,0.00,5.40,5.40,5.40,0.00,5.40,5.40,5.40,9,1,1,1
146,4814427,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.18,"","",1,3,1,5,3,700006,1965,1965,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,50,0,0,0,4.00,0.00,0.00,0.00,4.50,0.00,0.00,0.00,1,9,9,9
147,2984685,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.22,"","",1,3,1,4,1,700007,1969,1969,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,224,0,0,0,5.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,1,9,9,9
148,8340551,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.22,"","",1,3,1,4,1,700007,1969,1969,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
149,8686320,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.23,"","",1,3,1,4,1,700007,1930,1969,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,5.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,1,9,9,9
150,8748083,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.23,"","",1,1,1,5,1,700007,1928,1977,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,5.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,1,9,9,9
151,4070894,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.23,"","",1,3,1,4,1,700007,1953,1953,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,5.00,0.00,0.00,0.00,5.30,0.00,0.00,0.00,2,9,9,9
152,4022334,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.23,"","",1,3,1,4,1,700007,1930,1930,,,,2,2,3,9,2,4,19,2,0,0,0,1,2,2,0,0,0,220,0,0,0,5.40,0.00,0.00,0.00,5.40,0.00,0.00,0.00,1,9,9,9
153,8349800,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.23,"","",1,3,1,4,1,700007,1968,1968,,,,2,2,3,9,2,4,0,0,0,0,0,1,2,2,0,0,0,232,0,0,0,5.00,0.00,0.00,0.00,5.40,0.00,0.00,0.00,1,9,9,9
154,5253899,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.23,"","",1,3,1,4,1,700007,1941,1941,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,2,9,9,9
155,7763363,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.23,"","",1,3,1,4,1,700007,1930,1930,,,,2,2,3,9,2,2,0,0,0,0,0,1,2,2,0,0,0,201,0,0,0,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,2,9,9,9
156,8949276,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.23,"","",1,3,1,5,1,700007,1935,1935,,,,2,2,3,9,2,2,4,0,0,0,0,1,1,2,0,0,0,220,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
157,5407796,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.23,"","",1,3,1,4,1,700007,1965,1965,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,234,0,0,0,5.20,0.00,0.00,0.00,5.45,0.00,0.00,0.00,1,9,9,9
158,8866312,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.23,"","",1,3,1,4,1,700007,1928,1967,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,236,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
159,7273132,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.23,"","",5,1,5,12,1,700007,1928,,1930,1930,1981,2,2,3,9,2,4,0,0,0,2,2,1,9,2,0,0,0,0,248,248,248,0.00,5.55,5.55,5.55,0.00,6.15,6.15,6.15,9,1,1,2
160,9081831,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.23,"","",1,3,1,5,3,700007,1939,1939,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,248,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,2,9,9,9
161,1325271,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.23,"","",1,3,1,5,3,700007,1932,,,,,2,2,3,9,2,4,2,19,12,0,0,1,1,2,0,0,0,44,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,2,9,9,9
162,5041988,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.23,"","",5,2,5,12,4,700007,1920,,,1938,2000,2,1,3,9,2,19,4,0,0,2,2,1,9,2,0,0,0,0,211,217,248,0.00,5.40,5.40,5.40,0.00,5.50,5.50,5.50,9,1,1,1
163,1186817,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.24,"","",1,3,1,5,1,700006,1960,1980,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,234,0,0,0,4.30,0.00,0.00,0.00,5.30,0.00,0.00,0.00,1,9,9,9
164,1753632,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.24,"","",1,3,1,5,1,700006,1981,1981,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
165,5811211,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.109,"","",1,3,1,4,3,700099,2001,,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,3.00,0.00,0.00,0.00,3.30,0.00,0.00,0.00,1,9,9,9
166,3651175,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.24,"","",1,3,1,4,1,700006,1946,1946,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
167,8072273,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.24,"","",5,1,5,12,1,700006,1960,,,1960,1981,2,2,3,9,1,4,19,99,2,2,2,1,9,2,0,0,0,0,240,238,207,0.00,5.30,5.30,5.30,0.00,6.00,6.00,6.30,9,2,2,2
168,2158370,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.24,"","",7,2,5,10,1,700006,1955,,,1957,,2,2,3,9,2,2,19,14,99,2,0,1,9,2,0,0,0,0,242,242,0,0.00,4.30,4.30,0.00,0.00,5.00,5.00,0.00,9,1,1,9
169,4409370,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.24,"","",1,3,1,5,3,700006,1938,2000,,,,2,2,2,9,2,4,0,0,0,0,0,1,2,2,0,0,0,22,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
170,9809180,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.24,"","",1,3,1,4,4,700006,1965,,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,220,0,0,0,4.30,0.00,0.00,0.00,4.30,0.00,0.00,0.00,2,9,9,9
171,7000275,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.24,"","",1,3,1,5,4,700031,1970,1970,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,227,0,0,0,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,2,9,9,9
172,8743594,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.24,"","",5,3,5,12,4,700006,1956,,,1958,1983,2,2,3,9,2,4,19,2,0,2,2,1,9,2,0,0,0,0,176,93,325,0.00,5.40,5.40,5.40,0.00,6.00,6.00,6.00,9,1,1,1
173,4269919,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.24,"","",7,2,5,10,4,700006,1965,,1965,1965,,2,2,3,9,2,4,0,0,0,2,0,1,9,2,0,0,0,0,0,36,0,0.00,6.10,6.10,0.00,0.00,6.40,6.40,0.00,9,2,2,9
174,3352320,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.24,"","",6,3,1,10,5,700006,1947,1960,1960,1977,,2,1,3,9,1,4,19,0,0,2,0,1,1,9,0,0,0,180,185,187,0,4.15,5.00,5.00,0.00,5.00,6.00,6.00,0.00,1,1,1,9
175,3726922,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.38,"","",7,2,5,10,1,700009,1953,,,1953,,2,2,3,9,2,2,19,4,14,2,0,1,9,2,0,0,0,0,220,220,0,0.00,5.00,5.00,0.00,0.00,5.00,5.00,0.00,9,2,2,9
176,8099941,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.38,"","",1,3,1,5,3,700012,2010,2010,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,49,0,0,0,4.00,0.00,0.00,0.00,4.50,0.00,0.00,0.00,2,9,9,9
177,9286417,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.38,"","",5,2,5,12,1,700006,1902,,,1949,1976,2,2,3,9,2,4,2,0,0,2,2,1,9,2,0,0,0,0,220,220,200,0.00,5.40,5.00,5.00,0.00,6.00,5.30,5.30,9,1,1,2
178,3074754,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.38,"","",1,3,1,5,1,700009,1904,1973,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
179,1833559,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.38,"","",7,2,5,10,1,700006,1949,,,1949,,2,1,3,9,2,2,0,0,0,2,0,1,9,2,0,0,0,0,190,200,0,0.00,4.15,4.15,0.00,0.00,4.25,4.25,0.00,9,1,1,9
180,9120556,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.38,"","",5,1,5,12,1,700009,1904,,,1952,2001,2,2,3,9,2,2,0,0,0,2,2,1,9,2,0,0,0,0,218,212,208,0.00,5.40,5.40,5.05,0.00,6.00,6.00,6.00,9,1,1,1
181,3179860,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.38,"","",7,2,5,10,1,700009,1997,,2000,2005,,2,2,3,9,1,18,0,0,0,2,0,2,9,2,0,0,0,0,232,232,0,0.00,0.00,5.40,0.00,0.00,0.00,5.40,0.00,9,1,1,9
182,4571799,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.38,"","",1,3,1,4,3,700009,2001,2001,,,,2,2,3,9,2,4,0,0,0,0,0,2,2,2,0,0,0,232,0,0,0,3.00,0.00,0.00,0.00,3.30,0.00,0.00,0.00,1,9,9,9
183,6658659,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.38,"","",5,1,5,12,1,700006,1864,,1951,1951,1976,2,2,3,9,2,2,0,0,0,2,2,1,9,2,0,0,0,0,232,232,232,0.00,5.40,5.40,5.40,0.00,6.00,6.00,6.00,9,1,1,1
184,6168141,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.38,"","",1,3,1,5,3,700009,2012,,,,,2,2,3,9,2,19,2,4,12,0,0,1,2,2,0,0,0,248,0,0,0,4.00,0.00,0.00,0.00,4.30,0.00,0.00,0.00,1,9,9,9
185,9849420,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.51,"","",1,3,1,4,1,700012,1889,1967,,,,2,2,3,9,2,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,4.30,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
186,2288070,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.51,"","",1,3,1,5,1,700013,1893,1977,,,,2,2,3,9,1,2,0,0,0,0,0,1,1,2,0,0,0,232,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
187,6736040,West Bengal,KOLKATA,2,"","",Kolkata-Municipal Corporations,Kolkata (M Corp.) - Ward No.53,"","",1,3,1,4,1,700014,1912,1966,,,,2,2,3,9,2,4,0,0,0,0,0,1,1,2,0,0,0,84,0,0,0,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,1,9,9,9
