_id,psuedocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,func_boys_cwsn_friendly,func_girls_cwsn_friendly,urinal_boys,urinla_girls,handwash_near_toilet,drinking_water_available,drinking_water_functional,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,playground_available,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,ict_lab,laptop,tablet,desktop,digiboard,projector,printer,internet,dth
694,8396594,2,1,1,1,5,1,0,0,5,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,13,2,0,0,0,0,0,0,2,2
695,7923697,3,1,1,1,11,11,7,2,2,1,2,2,0,0,0,0,7,0,1,1,1,2,1,1,2,1,2,1,1,2,479,2,0,0,0,0,1,0,2,2
696,6922748,1,1,1,1,15,2,15,0,0,2,0,0,24,24,0,0,0,0,1,1,1,2,1,1,2,1,1,2,1,2,531,2,0,0,0,0,0,0,2,2
697,8212306,4,3,1,1,5,1,5,0,0,2,2,2,1,1,1,0,3,3,1,1,1,2,1,1,2,1,1,1,1,1,300,2,0,0,0,0,0,0,2,2
698,4507940,4,1,1,1,5,2,0,5,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,1,1,2,12,2,0,0,0,0,0,0,2,2
699,7631433,2,1,1,1,4,0,0,0,4,2,4,1,4,4,0,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,60,2,0,0,0,0,0,0,2,2
700,3413711,2,1,1,1,6,0,4,2,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,118,2,0,0,0,0,0,0,2,2
701,3799337,4,1,1,5,4,0,0,0,4,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,1,50,2,0,0,0,0,0,0,2,2
702,8964676,2,1,1,5,6,6,3,1,2,1,3,3,0,0,0,0,3,0,1,1,1,2,1,1,2,2,2,1,2,2,71,2,0,0,0,0,0,0,2,2
703,7203582,3,1,1,5,2,0,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,7,2,0,0,0,0,0,0,2,2
704,6433417,2,1,0,5,1,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,15,2,0,0,0,0,0,0,2,2
705,3273262,2,1,1,1,12,13,8,0,4,1,8,8,0,0,3,0,8,0,1,1,1,2,1,1,2,1,2,1,1,1,350,1,0,0,20,0,2,2,1,2
706,9652102,3,1,1,1,2,11,2,0,0,2,3,3,3,3,0,0,3,3,1,1,1,1,1,1,2,1,2,1,2,2,40,2,0,0,0,0,0,0,2,2
707,3378751,2,1,1,1,2,7,0,2,0,2,1,1,1,1,1,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,22,2,0,0,0,0,0,0,2,2
708,2406637,1,1,1,5,3,0,3,0,0,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,0,2,0,0,0,0,0,0,2,2
709,5799269,3,1,1,1,2,10,1,0,1,2,3,3,3,3,0,0,3,3,1,1,1,1,1,1,2,1,2,1,1,2,50,2,0,0,1,0,0,0,2,2
710,1799124,2,1,1,7,4,0,4,0,0,2,1,1,0,0,1,0,1,0,1,1,1,2,1,1,2,1,2,2,2,2,0,2,0,0,0,0,0,0,2,2
711,6196487,4,1,1,1,7,3,0,0,7,1,4,4,0,0,0,0,4,0,1,1,1,2,1,1,2,1,1,1,1,1,124,2,0,0,0,0,0,0,2,2
712,7814938,2,1,1,6,2,0,2,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,2,1,2,1,2,1,2,2,0,2,0,0,0,0,0,0,2,2
713,9460258,2,1,1,5,4,0,1,3,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,50,2,0,0,0,0,0,0,2,2
714,8325544,1,1,1,1,27,3,27,0,0,1,3,3,3,3,0,0,6,6,1,1,1,2,1,1,2,1,1,1,1,2,600,2,20,0,25,5,3,2,1,2
715,2064268,1,1,1,1,40,3,40,0,0,1,2,2,0,0,0,0,2,0,1,1,1,2,1,1,2,1,1,1,1,2,1000,2,0,0,0,0,0,0,1,2
716,2806823,1,1,1,1,22,10,22,0,0,1,0,0,10,10,0,0,0,10,1,1,1,2,1,1,2,1,1,1,1,2,491,2,0,0,15,0,0,1,1,2
717,3488327,3,1,1,1,8,3,8,0,0,1,2,2,2,2,0,0,2,2,1,1,1,2,1,1,2,1,2,1,1,2,200,2,0,0,0,0,0,0,2,2
718,5502866,4,1,1,2,5,1,2,0,3,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,20,2,0,0,0,0,0,0,2,2
719,6582391,2,1,1,5,6,0,0,0,6,1,1,1,3,3,0,0,1,3,1,1,1,2,1,1,2,1,2,1,2,2,87,2,0,0,0,0,0,0,2,2
720,8039595,2,1,1,1,4,1,4,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,1,80,2,0,0,0,0,0,0,2,2
721,7264734,2,1,1,1,4,1,4,0,0,2,1,1,0,0,0,0,2,0,1,1,1,2,1,1,2,1,1,1,1,1,0,2,0,0,0,0,0,0,2,2
722,8686207,1,1,1,1,19,13,19,0,0,1,9,9,0,0,0,0,15,0,1,1,1,2,1,1,2,1,2,1,1,2,800,1,0,0,11,0,1,2,1,2
723,3595502,4,1,1,5,6,8,2,3,1,1,4,4,0,0,1,0,4,0,1,1,1,2,1,1,2,1,2,1,1,2,127,2,0,0,1,0,0,1,1,2
724,1558558,4,1,1,5,6,4,5,0,1,1,0,0,3,3,0,1,0,3,1,1,1,2,1,1,2,1,2,1,1,2,300,2,0,0,1,0,0,1,1,2
725,7125936,2,1,1,1,6,3,4,0,2,1,0,0,3,3,0,3,0,2,1,1,1,2,1,1,2,1,2,1,2,2,150,2,0,0,0,0,0,0,1,2
726,7069141,2,1,1,1,12,5,12,0,0,1,3,3,0,0,1,0,3,0,2,1,1,2,1,1,2,1,2,1,1,2,33,1,0,0,10,0,1,2,1,2
727,9340785,4,1,1,5,11,3,8,3,0,2,4,4,5,5,0,0,4,4,1,1,1,2,1,1,2,1,2,1,1,1,255,2,0,0,0,0,0,0,2,2
728,6267441,2,1,0,6,2,0,0,2,0,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,1,0,2,0,0,0,0,0,0,2,2
729,2047587,2,1,1,1,4,1,4,0,0,1,3,3,0,0,0,0,3,0,2,1,1,2,1,1,2,1,2,1,2,2,0,2,0,0,0,0,0,0,2,2
730,6391382,4,1,1,1,6,0,6,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,1,60,2,0,0,0,0,0,0,2,2
731,7336508,2,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,1,0,2,0,0,0,0,0,0,1,2
732,6435069,4,1,1,1,4,1,4,0,0,1,2,2,2,2,0,0,2,2,1,1,1,2,1,1,2,1,2,1,1,1,10,2,0,0,0,0,0,0,2,2
733,1278016,3,1,1,1,4,0,4,0,0,1,2,2,0,0,0,0,2,0,1,1,1,2,1,1,2,1,2,1,1,1,22,2,0,0,0,0,0,0,2,2
734,1997072,2,1,1,2,5,0,0,5,0,2,1,1,1,1,0,0,2,1,1,1,1,2,1,1,2,1,2,1,2,2,90,2,0,0,0,0,0,0,2,2
735,1081387,2,1,1,1,3,0,0,0,3,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,38,2,0,0,0,0,0,0,2,2
736,6753031,1,1,1,1,6,1,6,0,0,1,1,1,1,1,0,0,1,2,1,1,1,2,1,1,2,1,1,1,1,1,59,2,0,0,0,0,0,0,2,2
737,4680865,4,1,1,1,6,2,4,0,2,1,0,0,2,2,0,1,0,2,1,1,1,2,1,1,2,1,1,1,1,1,62,2,0,0,0,0,0,0,2,2
738,7577304,2,1,0,5,4,0,0,4,0,2,1,1,1,1,0,0,2,1,1,1,1,2,1,1,2,1,2,1,2,2,0,2,0,0,0,0,0,0,2,2
739,9906453,2,1,1,1,7,4,2,5,0,1,6,6,4,4,1,1,2,1,1,1,1,2,1,1,2,1,2,1,1,2,92,2,0,0,0,0,0,0,2,2
740,4653603,4,1,1,1,6,3,6,0,0,1,0,0,3,3,0,1,0,3,1,1,1,2,1,1,2,1,2,1,1,2,0,2,0,0,1,0,0,1,1,2
741,9856134,3,1,1,1,10,10,10,0,0,1,4,2,2,2,1,1,2,2,1,1,1,2,1,1,2,1,2,1,1,1,53,2,0,0,5,0,1,1,1,2
742,7103371,3,2,2,1,18,17,12,6,0,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1,2,1,1,1,1,2,0,1,1,0,2,0,1,1,1,2
743,3738596,4,2,2,1,10,3,4,3,3,1,0,0,4,2,0,0,0,2,1,1,1,2,1,1,2,1,1,2,1,2,0,1,0,0,10,0,0,1,1,2
744,4818526,3,1,1,1,7,6,7,0,0,2,2,2,2,2,1,0,2,2,1,1,1,2,1,1,2,1,2,1,1,1,0,2,0,0,0,0,0,0,2,2
745,1378268,1,2,2,2,10,0,7,0,3,1,0,0,5,5,0,5,0,8,1,1,1,2,1,1,2,1,1,1,1,2,75,1,0,0,0,0,0,0,1,2
746,9976402,2,1,0,5,4,0,0,1,3,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,2,2,1,2,2,13,2,0,0,0,0,0,0,2,2
747,9020076,2,1,1,5,3,0,0,0,3,1,2,2,2,2,0,0,2,2,2,1,1,2,1,1,2,2,2,1,2,2,1,2,0,0,0,0,0,0,2,2
748,3775923,2,1,1,5,4,1,0,4,0,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,2,0,2,0,0,0,0,0,0,2,2
749,3891289,1,1,1,1,5,5,5,0,0,2,0,0,5,5,0,0,0,5,1,1,1,2,1,1,2,1,1,1,1,2,54,2,0,0,0,0,0,0,2,2
750,7857138,2,1,1,1,7,0,7,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,2,1,2,1,2,1,2,2,0,2,0,0,6,1,0,1,2,2
751,5825049,2,1,0,5,4,0,2,0,2,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,2,2,1,1,2,36,2,0,0,0,0,0,0,2,2
752,3807700,1,1,1,1,15,3,15,0,0,1,0,0,8,8,0,0,0,1,1,1,1,2,1,1,2,1,1,1,1,2,670,2,1,0,40,0,1,1,1,2
753,7478694,2,2,2,1,14,1,6,6,2,1,6,6,0,0,0,0,1,0,1,1,1,2,1,1,2,2,2,2,2,2,187,2,0,0,0,0,0,0,2,2
754,3694579,4,1,1,5,5,0,5,0,0,2,1,1,1,1,0,0,3,3,1,1,1,2,1,1,2,1,2,1,2,2,0,2,0,0,0,0,0,0,2,2
755,2320137,2,1,0,5,5,0,3,0,2,2,11,1,1,1,0,0,1,1,2,1,1,2,1,1,2,2,2,1,2,2,80,2,0,0,0,0,0,0,2,2
756,4780283,2,1,0,5,4,0,0,4,0,2,1,1,2,2,1,1,1,2,1,1,1,2,1,1,2,2,2,1,2,2,12,2,0,0,0,0,0,0,2,2
757,7784338,4,1,1,1,9,1,7,0,2,1,0,0,6,6,0,0,0,4,1,1,1,2,1,1,2,1,2,1,1,1,164,2,0,0,0,0,0,0,2,2
758,7910097,1,1,1,1,10,2,10,0,0,1,0,0,7,7,0,0,0,1,1,1,1,2,1,1,2,1,2,2,1,1,258,2,0,0,0,0,0,0,2,2
759,2954439,4,1,1,7,4,1,4,0,0,2,0,0,2,2,0,0,0,3,1,1,1,2,1,1,2,1,2,1,1,2,168,2,1,0,0,0,0,0,2,2
760,4527247,3,1,0,5,4,0,0,4,0,2,1,1,1,1,1,0,1,1,1,1,1,2,1,1,2,1,2,1,1,1,20,2,0,0,0,0,0,0,2,2
761,3347550,3,1,1,5,4,2,1,0,3,2,1,1,1,1,1,0,1,1,1,1,1,2,1,1,2,1,2,1,1,1,10,2,0,0,0,0,0,0,2,2
762,2550717,4,1,1,1,2,2,0,0,2,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,2,1,2,1,1,1,24,2,0,0,0,0,0,0,2,2
763,5916217,2,2,2,5,3,0,0,3,0,2,1,1,1,1,1,0,1,0,1,1,1,2,1,1,2,1,2,1,1,1,40,2,0,0,0,0,0,0,2,2
764,7075815,2,1,0,5,5,0,3,0,2,2,1,1,1,1,0,0,0,0,1,1,1,2,1,1,2,1,2,1,1,1,50,2,0,0,0,0,0,0,2,2
765,2648568,2,1,0,5,3,0,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,39,2,0,0,0,0,0,0,2,2
766,7507605,2,2,0,4,4,0,4,0,0,1,0,0,2,2,0,0,0,0,1,1,1,2,1,1,2,1,2,1,1,1,0,2,0,0,0,0,0,0,2,2
767,7658819,3,2,2,1,25,12,18,3,4,1,19,19,0,0,0,0,19,0,1,1,1,2,1,1,1,1,2,1,1,1,630,1,1,0,21,0,1,3,1,2
768,2473917,4,1,1,1,34,6,29,0,5,1,1,1,9,9,0,0,1,9,1,1,1,2,1,1,2,1,2,1,1,1,0,1,0,0,18,0,2,1,1,2
769,6470440,3,2,1,6,2,1,2,0,0,2,1,1,1,1,1,0,1,1,1,1,1,2,1,1,2,1,1,1,1,1,0,2,0,0,1,0,0,0,2,2
770,8978058,3,1,1,7,6,6,6,0,0,1,4,4,0,0,0,0,4,0,1,1,1,2,1,1,2,1,2,1,1,1,64,1,0,0,4,0,2,1,1,2
771,5160272,3,2,1,2,6,4,0,4,2,1,0,0,2,2,0,1,0,2,1,1,1,1,2,1,2,1,1,1,1,1,0,2,0,0,4,0,0,1,1,2
772,4136983,3,1,1,1,8,7,8,0,0,1,6,6,0,0,1,0,5,0,1,1,1,2,1,1,2,1,2,1,1,1,42,1,0,0,10,1,1,1,1,2
773,7524044,4,1,1,1,20,6,20,0,0,1,6,6,0,0,0,0,6,0,1,1,1,2,1,1,2,1,2,1,1,2,965,2,0,0,1,0,0,1,1,2
774,4849120,3,2,2,1,11,6,11,0,0,1,0,0,8,8,0,0,0,8,1,1,1,2,1,1,2,1,1,1,1,2,50,2,0,0,2,0,1,1,1,2
775,3645366,1,1,1,1,3,3,3,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,1,1,2,38,2,0,0,0,0,0,0,2,2
776,4385126,3,1,1,1,2,1,2,0,0,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,0,2,0,0,0,0,0,0,2,2
777,1011004,3,1,1,1,7,2,7,0,0,2,1,1,1,1,1,0,1,1,1,1,1,2,1,1,2,1,1,1,1,1,33,2,0,0,0,0,0,0,2,2
778,7135049,1,1,1,1,6,1,4,1,1,2,0,0,3,3,0,0,0,3,1,1,1,2,1,1,2,2,1,2,1,2,231,2,0,0,0,0,0,0,2,2
779,1774150,2,1,1,1,8,0,8,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,1,2,2,250,2,0,0,0,0,0,0,2,2
780,5551763,3,1,1,1,3,3,3,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,1,1,2,43,2,0,0,0,0,0,0,2,2
781,1222649,2,1,1,1,7,0,0,7,0,1,10,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,2,2,2,0,2,0,0,0,0,0,0,2,2
782,6144375,1,1,1,1,5,7,5,0,0,1,0,0,5,5,0,0,0,5,1,1,1,2,1,1,2,1,2,1,1,2,142,2,0,0,0,0,0,0,1,2
783,4294077,2,1,1,1,4,0,3,0,1,2,2,2,1,1,0,0,2,1,1,1,1,2,1,1,2,1,2,1,2,2,19,2,0,0,0,0,0,0,1,2
784,8458471,2,1,1,1,11,3,11,0,0,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,2,1,2,2,171,2,0,0,0,0,0,0,2,2
785,5468322,3,1,1,2,6,2,3,0,3,1,1,1,1,1,0,0,2,2,1,1,1,2,1,1,2,1,2,1,1,2,0,2,0,0,0,0,0,0,2,2
786,1448656,1,4,4,1,27,4,27,0,0,1,10,10,12,12,0,0,5,5,1,1,1,2,1,1,2,1,1,2,1,2,1050,2,2,0,60,1,1,5,1,2
787,7235535,1,2,2,1,24,8,8,8,8,1,2,2,0,0,0,0,2,0,1,1,1,2,1,1,1,1,2,2,1,2,476,1,0,0,18,0,1,2,1,2
788,5229662,4,1,1,2,4,2,0,0,4,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,0,2,0,0,0,0,0,0,2,2
789,9000281,2,1,1,1,3,0,3,0,0,2,0,0,1,1,0,1,0,1,1,1,1,2,1,1,2,1,2,2,2,2,0,2,0,0,0,0,0,0,1,2
790,9836701,3,1,1,1,1,1,1,0,0,2,1,1,2,2,0,0,2,2,1,1,1,1,1,1,2,2,2,1,1,2,50,2,0,0,0,0,0,0,2,2
791,5031275,2,1,0,6,1,0,0,0,1,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,30,2,0,0,0,0,0,0,2,2
792,1202475,2,1,0,1,2,0,1,0,1,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,0,2,0,0,0,0,0,0,2,2
793,6947959,2,1,1,1,1,0,1,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,40,2,0,0,0,0,0,0,2,2
794,4615501,1,1,1,1,4,0,4,0,0,2,1,1,1,1,1,0,0,0,1,1,1,2,1,1,2,1,2,2,1,2,0,2,0,0,0,0,0,0,2,2
795,7449484,2,2,1,1,1,0,1,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,50,2,0,0,0,0,0,0,2,2
796,7985966,4,1,1,1,1,0,1,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,2,0,2,0,0,0,0,0,0,2,2
797,4716195,2,1,1,1,6,3,6,0,0,1,2,2,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,100,2,0,0,0,0,0,0,2,2
798,5308317,3,2,2,6,2,1,0,2,0,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,68,2,0,0,0,0,0,0,2,2
799,3902901,3,2,1,6,3,1,3,0,0,1,2,2,0,0,1,0,2,0,1,1,1,2,1,1,2,1,2,1,1,2,60,2,0,0,0,0,0,0,2,2
800,9475952,3,1,1,5,6,2,4,0,2,2,1,1,1,1,0,0,2,2,1,1,1,2,1,1,2,2,2,1,1,2,130,2,0,0,2,0,1,0,2,2
801,3337589,4,1,1,5,4,0,4,0,0,2,1,1,1,1,0,0,3,2,1,1,1,2,1,1,2,1,2,1,1,1,29,2,0,0,0,0,0,0,2,2
802,2265902,1,1,1,1,23,11,23,0,0,1,0,0,21,21,0,3,0,18,1,1,1,2,1,1,2,1,1,1,1,1,1778,2,0,0,4,0,1,2,1,2
803,2120704,3,1,1,5,3,5,0,3,0,2,0,0,2,2,0,0,0,1,1,1,1,2,1,1,2,1,2,1,1,2,109,2,0,0,1,0,0,0,2,2
804,8773868,3,1,1,5,5,4,0,5,0,2,2,2,0,0,0,0,1,0,1,1,1,2,1,1,2,1,2,1,1,2,85,2,0,0,1,0,0,0,2,2
805,8216940,1,1,1,1,25,3,20,5,0,1,6,6,5,5,0,0,6,6,1,1,1,2,1,1,2,1,2,1,1,1,1429,2,0,0,14,0,1,2,1,2
806,4887450,2,2,2,1,6,5,6,0,0,1,2,2,2,2,0,0,2,2,1,1,1,1,1,1,2,1,2,1,1,2,0,2,1,0,1,0,0,1,2,2
807,4164563,2,1,1,1,2,0,0,0,2,2,1,1,1,1,0,0,1,1,2,1,1,2,1,1,2,1,2,1,2,2,10,2,0,0,0,0,0,0,2,2
808,6405081,4,1,1,1,4,2,4,0,0,2,0,0,4,4,0,0,0,1,1,1,1,2,1,1,2,1,1,2,1,2,285,2,1,0,0,0,0,0,1,2
809,6920860,1,1,1,1,44,15,44,0,0,1,12,12,18,18,0,0,18,0,1,1,1,2,1,1,2,1,1,1,2,2,3000,2,2,0,87,0,1,5,1,2
810,2256600,3,1,0,1,1,0,0,0,1,2,2,2,2,2,0,0,2,2,2,1,1,2,1,1,2,1,2,2,1,1,0,2,0,0,0,0,0,0,2,2
811,3855084,2,1,1,1,5,3,4,0,1,2,1,1,2,2,0,0,1,1,1,1,1,2,1,1,2,1,1,1,2,2,80,2,0,0,0,0,0,0,2,2
812,9921556,4,1,1,1,18,2,18,0,0,1,4,4,0,0,1,0,16,0,1,1,1,2,1,1,2,1,2,1,1,1,0,1,1,0,27,1,3,2,1,2
813,7136524,2,1,0,1,4,0,0,4,0,2,1,1,1,1,0,0,1,1,1,1,1,2,2,1,2,1,2,1,2,2,0,2,0,0,0,0,0,0,2,2
814,7278289,2,1,1,5,6,2,6,0,0,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1,2,0,2,0,0,0,0,0,0,2,2
815,7232288,4,1,1,1,5,2,5,0,0,1,2,2,4,4,0,0,2,4,1,1,1,2,1,1,2,2,2,2,1,1,151,2,0,0,0,0,1,0,2,2
816,5709746,1,1,1,1,4,0,4,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,1,1,0,2,0,0,0,0,0,0,2,2
817,4554698,3,1,1,1,6,2,6,0,0,2,2,2,2,2,0,0,2,3,1,1,1,2,1,1,2,2,1,1,1,1,51,2,0,0,0,0,0,0,2,2
818,3315804,3,1,1,2,3,0,3,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,2,1,2,1,2,2,1,2,0,2,0,0,0,0,0,0,2,2
819,1563186,3,1,1,1,5,0,5,0,0,2,1,1,1,1,0,0,1,1,2,1,1,2,2,1,2,1,2,2,1,2,0,2,0,0,0,0,0,0,2,2
820,6465198,3,1,1,1,6,2,6,0,0,1,2,2,2,2,0,0,2,2,1,1,1,2,1,1,2,2,2,1,1,2,24,2,0,0,0,0,0,0,2,2
821,6228480,1,1,1,1,6,2,4,2,0,2,0,0,3,3,0,0,0,3,1,1,1,2,1,1,2,2,1,2,1,1,234,2,1,0,0,0,0,1,2,2
822,7968555,1,1,1,2,16,8,10,4,2,1,0,0,5,5,0,0,0,2,1,1,1,2,1,1,2,1,2,2,1,1,500,1,3,0,0,0,1,1,1,2
823,3369102,2,1,1,1,7,8,7,0,0,1,2,2,0,0,0,0,2,0,1,1,1,2,1,1,2,1,1,1,1,1,70,2,0,0,0,0,0,0,2,2
824,5752420,2,1,1,1,2,1,0,1,1,2,2,1,2,2,1,0,1,2,1,1,1,2,1,1,2,1,1,1,2,2,0,2,0,0,0,0,0,0,2,2
825,6949261,3,1,1,1,8,2,6,0,2,1,2,2,1,1,0,0,2,1,1,1,1,2,1,1,2,1,2,1,1,2,60,2,0,0,0,0,0,0,2,2
826,1283996,3,1,1,1,9,1,9,0,0,2,0,0,5,5,0,0,0,5,1,1,1,2,1,1,2,1,1,1,1,1,313,2,0,0,0,0,0,0,2,2
827,4519661,1,1,1,1,20,5,16,1,3,1,0,0,7,7,0,0,0,8,1,1,1,2,1,1,1,1,1,1,1,2,950,1,1,0,12,0,3,1,1,2
828,7383663,3,2,2,1,6,3,4,0,2,1,0,0,2,2,0,0,0,2,1,1,1,2,1,1,2,1,2,1,1,2,49,2,0,0,0,0,0,1,1,2
829,7840797,4,1,1,5,13,11,13,0,0,1,0,0,4,4,0,0,0,4,1,1,1,2,1,1,2,1,2,1,1,2,300,1,0,0,10,0,1,2,1,2
830,3795234,2,4,2,1,6,2,4,0,2,1,0,0,2,2,0,1,0,1,1,1,1,2,1,1,2,1,1,1,2,2,0,2,0,0,0,0,0,0,1,2
831,2116302,3,1,1,1,4,4,4,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,1,1,2,1,1,2,1,2,81,2,0,0,0,0,0,0,2,2
832,2715648,3,1,1,6,2,1,2,0,0,2,1,1,2,2,0,0,1,2,1,1,1,2,1,1,2,1,2,1,1,2,0,2,0,0,0,0,0,0,2,2
833,4817678,3,1,1,1,18,12,11,4,3,1,5,5,0,0,1,0,5,0,1,1,1,2,1,1,2,1,2,1,1,2,97,1,0,0,12,0,1,2,1,2
834,8974575,1,2,2,1,26,8,22,0,4,1,5,5,0,0,0,0,11,0,1,1,1,1,1,1,2,1,1,1,1,1,0,2,0,0,10,0,1,1,1,2
835,1673893,1,2,2,1,8,5,8,0,0,1,2,2,2,2,0,0,0,0,1,1,1,2,1,1,2,1,2,1,1,2,74,2,5,0,12,0,0,1,1,2
836,1569390,3,2,1,5,3,5,2,0,1,2,0,0,2,2,0,0,0,2,1,1,1,2,1,1,2,1,2,1,1,2,41,2,0,0,0,0,0,0,2,2
837,2184223,2,1,1,1,1,1,1,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,2,2,1,2,2,100,2,0,0,0,0,0,0,2,2
838,9095355,1,2,2,1,50,25,50,0,0,1,10,10,5,5,1,2,10,5,1,1,1,2,1,1,2,1,1,1,1,2,0,2,0,0,10,0,0,2,1,2
839,3048219,1,1,1,1,6,1,6,0,0,1,7,7,0,0,0,0,0,0,1,1,1,2,1,1,2,1,1,2,1,2,100,2,0,0,0,0,0,0,2,2
840,7999324,4,1,1,1,3,1,3,0,0,2,3,3,3,3,0,0,3,3,1,1,1,2,1,1,2,1,2,1,1,2,100,2,0,0,0,0,0,0,2,2
841,1267602,2,1,1,1,14,8,14,0,0,1,0,0,20,20,0,0,0,20,1,1,1,2,1,1,2,1,1,1,2,2,308,2,0,0,5,0,1,1,1,2
842,3406955,1,1,1,1,17,10,17,0,0,1,10,10,10,10,1,0,10,10,1,1,1,2,1,1,2,1,1,1,2,2,207,2,0,0,5,0,1,2,1,2
843,2900737,4,1,0,1,4,1,0,4,0,2,1,1,2,1,0,0,1,1,1,1,1,2,1,1,2,1,2,1,2,2,37,2,0,0,0,0,0,0,2,2
844,5891317,3,1,1,1,4,0,4,0,0,2,0,0,2,2,0,1,0,4,1,1,1,2,1,1,2,1,2,1,1,2,16,2,0,0,0,0,0,0,2,2
845,5586000,1,1,1,1,4,0,4,0,0,2,2,2,2,2,0,0,2,2,1,1,1,2,1,1,2,1,2,1,1,2,0,2,0,0,0,0,0,0,2,2
846,6799425,4,1,1,1,6,1,6,0,0,2,0,0,4,4,0,0,0,4,1,1,1,1,1,1,2,1,2,1,1,2,40,2,10,0,0,0,1,1,1,2
847,4406057,1,2,2,1,16,10,16,0,0,1,7,7,0,0,1,0,5,0,1,1,1,2,1,1,2,1,2,1,1,2,65,2,0,0,9,0,0,1,1,2
848,9965473,2,1,1,5,4,1,2,2,0,1,1,1,1,1,0,0,1,0,1,1,1,2,1,1,2,1,2,1,1,2,25,2,0,0,0,0,0,0,1,2
849,2257649,1,1,1,6,10,4,6,2,2,1,1,1,0,0,0,0,4,0,1,1,1,2,1,1,2,1,2,1,1,2,200,1,0,0,4,1,1,2,1,2
850,8973922,4,1,1,1,7,1,7,0,0,2,0,0,3,3,0,1,0,5,1,1,1,2,1,1,2,1,1,1,1,1,322,2,0,0,0,0,0,0,1,2
851,1243981,2,4,3,2,11,11,7,1,3,2,2,1,2,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,2,146,1,0,0,0,0,0,1,1,2
852,4144856,3,1,1,1,4,4,4,0,0,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,2,1,1,1,1,2,82,2,0,0,1,0,0,0,2,2
